0,1,2,3,4,5,6
Expedition 301,included,replacing one existing subseafloor borehole observatory (CORK),Introduction,"Integrated Ocean Drilling Program (IODP) Expedition 301 was part of a series of expeditions and experiments to quantify hydrogeologic, lithologic, biogeochemical, and microbiological properties, processes, and linkages on the eastern flank of the Juan de Fuca Ridge (Fig. F1). Operations during Expedition 301 included replacing one existing subseafloor borehole observatory (CORK), drilling two basement holes and installing two new long-term observatories, coring the upper \~300 m of basement and shallow sediments above basement, and collecting in situ hydrogeologic and geophysical data from basement. Subsequent remotely operated vehicle (ROV) and submersible expeditions have serviced IODP observatories, collecting pressure and temperature data and fluid and microbiological samples and replacing components as needed to maintain these systems for future use. Another drilling expedition (approved by the IODP Science Planning Committee and awaiting scheduling by the Operations Task Force) is planned to emplace three more borehole observatories and initiate crosshole tests, and additional ROV and submersible expeditions will conduct long-term experiments and recover subseafloor data and samples.",1,Expedition 321T Preliminary Report
ROV and submersible expeditions,have serviced,IODP observatories,Introduction,"Integrated Ocean Drilling Program (IODP) Expedition 301 was part of a series of expeditions and experiments to quantify hydrogeologic, lithologic, biogeochemical, and microbiological properties, processes, and linkages on the eastern flank of the Juan de Fuca Ridge (Fig. F1). Operations during Expedition 301 included replacing one existing subseafloor borehole observatory (CORK), drilling two basement holes and installing two new long-term observatories, coring the upper \~300 m of basement and shallow sediments above basement, and collecting in situ hydrogeologic and geophysical data from basement. Subsequent remotely operated vehicle (ROV) and submersible expeditions have serviced IODP observatories, collecting pressure and temperature data and fluid and microbiological samples and replacing components as needed to maintain these systems for future use. Another drilling expedition (approved by the IODP Science Planning Committee and awaiting scheduling by the Operations Task Force) is planned to emplace three more borehole observatories and initiate crosshole tests, and additional ROV and submersible expeditions will conduct long-term experiments and recover subseafloor data and samples.",1,Expedition 321T Preliminary Report
ROV and submersible expeditions,collected,pressure and temperature data,Introduction,"Integrated Ocean Drilling Program (IODP) Expedition 301 was part of a series of expeditions and experiments to quantify hydrogeologic, lithologic, biogeochemical, and microbiological properties, processes, and linkages on the eastern flank of the Juan de Fuca Ridge (Fig. F1). Operations during Expedition 301 included replacing one existing subseafloor borehole observatory (CORK), drilling two basement holes and installing two new long-term observatories, coring the upper \~300 m of basement and shallow sediments above basement, and collecting in situ hydrogeologic and geophysical data from basement. Subsequent remotely operated vehicle (ROV) and submersible expeditions have serviced IODP observatories, collecting pressure and temperature data and fluid and microbiological samples and replacing components as needed to maintain these systems for future use. Another drilling expedition (approved by the IODP Science Planning Committee and awaiting scheduling by the Operations Task Force) is planned to emplace three more borehole observatories and initiate crosshole tests, and additional ROV and submersible expeditions will conduct long-term experiments and recover subseafloor data and samples.",1,Expedition 321T Preliminary Report
ROV and submersible expeditions,replaced,components as needed to maintain these systems for future use,Introduction,"Integrated Ocean Drilling Program (IODP) Expedition 301 was part of a series of expeditions and experiments to quantify hydrogeologic, lithologic, biogeochemical, and microbiological properties, processes, and linkages on the eastern flank of the Juan de Fuca Ridge (Fig. F1). Operations during Expedition 301 included replacing one existing subseafloor borehole observatory (CORK), drilling two basement holes and installing two new long-term observatories, coring the upper \~300 m of basement and shallow sediments above basement, and collecting in situ hydrogeologic and geophysical data from basement. Subsequent remotely operated vehicle (ROV) and submersible expeditions have serviced IODP observatories, collecting pressure and temperature data and fluid and microbiological samples and replacing components as needed to maintain these systems for future use. Another drilling expedition (approved by the IODP Science Planning Committee and awaiting scheduling by the Operations Task Force) is planned to emplace three more borehole observatories and initiate crosshole tests, and additional ROV and submersible expeditions will conduct long-term experiments and recover subseafloor data and samples.",1,Expedition 321T Preliminary Report
another drilling expedition,is planned to,emplace three more borehole observatories,Introduction,"Integrated Ocean Drilling Program (IODP) Expedition 301 was part of a series of expeditions and experiments to quantify hydrogeologic, lithologic, biogeochemical, and microbiological properties, processes, and linkages on the eastern flank of the Juan de Fuca Ridge (Fig. F1). Operations during Expedition 301 included replacing one existing subseafloor borehole observatory (CORK), drilling two basement holes and installing two new long-term observatories, coring the upper \~300 m of basement and shallow sediments above basement, and collecting in situ hydrogeologic and geophysical data from basement. Subsequent remotely operated vehicle (ROV) and submersible expeditions have serviced IODP observatories, collecting pressure and temperature data and fluid and microbiological samples and replacing components as needed to maintain these systems for future use. Another drilling expedition (approved by the IODP Science Planning Committee and awaiting scheduling by the Operations Task Force) is planned to emplace three more borehole observatories and initiate crosshole tests, and additional ROV and submersible expeditions will conduct long-term experiments and recover subseafloor data and samples.",1,Expedition 321T Preliminary Report
additional ROV and submersible expeditions,will conduct,long-term experiments,Introduction,"Integrated Ocean Drilling Program (IODP) Expedition 301 was part of a series of expeditions and experiments to quantify hydrogeologic, lithologic, biogeochemical, and microbiological properties, processes, and linkages on the eastern flank of the Juan de Fuca Ridge (Fig. F1). Operations during Expedition 301 included replacing one existing subseafloor borehole observatory (CORK), drilling two basement holes and installing two new long-term observatories, coring the upper \~300 m of basement and shallow sediments above basement, and collecting in situ hydrogeologic and geophysical data from basement. Subsequent remotely operated vehicle (ROV) and submersible expeditions have serviced IODP observatories, collecting pressure and temperature data and fluid and microbiological samples and replacing components as needed to maintain these systems for future use. Another drilling expedition (approved by the IODP Science Planning Committee and awaiting scheduling by the Operations Task Force) is planned to emplace three more borehole observatories and initiate crosshole tests, and additional ROV and submersible expeditions will conduct long-term experiments and recover subseafloor data and samples.",1,Expedition 321T Preliminary Report
additional ROV and submersible expeditions,will recover,subseafloor data and samples,Introduction,"Integrated Ocean Drilling Program (IODP) Expedition 301 was part of a series of expeditions and experiments to quantify hydrogeologic, lithologic, biogeochemical, and microbiological properties, processes, and linkages on the eastern flank of the Juan de Fuca Ridge (Fig. F1). Operations during Expedition 301 included replacing one existing subseafloor borehole observatory (CORK), drilling two basement holes and installing two new long-term observatories, coring the upper \~300 m of basement and shallow sediments above basement, and collecting in situ hydrogeologic and geophysical data from basement. Subsequent remotely operated vehicle (ROV) and submersible expeditions have serviced IODP observatories, collecting pressure and temperature data and fluid and microbiological samples and replacing components as needed to maintain these systems for future use. Another drilling expedition (approved by the IODP Science Planning Committee and awaiting scheduling by the Operations Task Force) is planned to emplace three more borehole observatories and initiate crosshole tests, and additional ROV and submersible expeditions will conduct long-term experiments and recover subseafloor data and samples.",1,Expedition 321T Preliminary Report
borehole observatories,designed to,seal open holes,Introduction,"Borehole observatories installed during Expedition 301 were designed to seal open holes so that thermal, pressure, and chemical conditions could equilibrate following the dissipation of the drilling disturbance; to facilitate collection of fluid and microbiological samples and temperature and pressure data using autonomous samplers and data logging systems; and to serve as long-term monitoring points for large-scale crustal testing (Fisher et al., 2005). Unfortunately, the CORKs installed in IODP Holes U1301A and U1301B were not sealed as intended (Fisher, Urabe, Klaus, et al., 2005), and data and samples collected during subsequent ROV and submersible servicing operations have shown that both observatory systems are leaking. The objective of IODP Expedition 321T was to seal these observatories by pumping cement into the reentry cones surrounding the CORK wellheads, allowing the remaining components of the full experimental program to be completed during subsequent drilling and submersible expeditions.",1,Expedition 321T Preliminary Report
CORKs,installed in,IODP Holes U1301A and U1301B,Introduction,"Borehole observatories installed during Expedition 301 were designed to seal open holes so that thermal, pressure, and chemical conditions could equilibrate following the dissipation of the drilling disturbance; to facilitate collection of fluid and microbiological samples and temperature and pressure data using autonomous samplers and data logging systems; and to serve as long-term monitoring points for large-scale crustal testing (Fisher et al., 2005). Unfortunately, the CORKs installed in IODP Holes U1301A and U1301B were not sealed as intended (Fisher, Urabe, Klaus, et al., 2005), and data and samples collected during subsequent ROV and submersible servicing operations have shown that both observatory systems are leaking. The objective of IODP Expedition 321T was to seal these observatories by pumping cement into the reentry cones surrounding the CORK wellheads, allowing the remaining components of the full experimental program to be completed during subsequent drilling and submersible expeditions.",1,Expedition 321T Preliminary Report
CORKs,were not,sealed as intended,Introduction,"Borehole observatories installed during Expedition 301 were designed to seal open holes so that thermal, pressure, and chemical conditions could equilibrate following the dissipation of the drilling disturbance; to facilitate collection of fluid and microbiological samples and temperature and pressure data using autonomous samplers and data logging systems; and to serve as long-term monitoring points for large-scale crustal testing (Fisher et al., 2005). Unfortunately, the CORKs installed in IODP Holes U1301A and U1301B were not sealed as intended (Fisher, Urabe, Klaus, et al., 2005), and data and samples collected during subsequent ROV and submersible servicing operations have shown that both observatory systems are leaking. The objective of IODP Expedition 321T was to seal these observatories by pumping cement into the reentry cones surrounding the CORK wellheads, allowing the remaining components of the full experimental program to be completed during subsequent drilling and submersible expeditions.",1,Expedition 321T Preliminary Report
observatory systems,are,leaking,Introduction,"Borehole observatories installed during Expedition 301 were designed to seal open holes so that thermal, pressure, and chemical conditions could equilibrate following the dissipation of the drilling disturbance; to facilitate collection of fluid and microbiological samples and temperature and pressure data using autonomous samplers and data logging systems; and to serve as long-term monitoring points for large-scale crustal testing (Fisher et al., 2005). Unfortunately, the CORKs installed in IODP Holes U1301A and U1301B were not sealed as intended (Fisher, Urabe, Klaus, et al., 2005), and data and samples collected during subsequent ROV and submersible servicing operations have shown that both observatory systems are leaking. The objective of IODP Expedition 321T was to seal these observatories by pumping cement into the reentry cones surrounding the CORK wellheads, allowing the remaining components of the full experimental program to be completed during subsequent drilling and submersible expeditions.",1,Expedition 321T Preliminary Report
objective of IODP Expedition 321T,is,to seal these observatories by pumping cement into the reentry cones surrounding the CORK wellheads,Introduction,"Borehole observatories installed during Expedition 301 were designed to seal open holes so that thermal, pressure, and chemical conditions could equilibrate following the dissipation of the drilling disturbance; to facilitate collection of fluid and microbiological samples and temperature and pressure data using autonomous samplers and data logging systems; and to serve as long-term monitoring points for large-scale crustal testing (Fisher et al., 2005). Unfortunately, the CORKs installed in IODP Holes U1301A and U1301B were not sealed as intended (Fisher, Urabe, Klaus, et al., 2005), and data and samples collected during subsequent ROV and submersible servicing operations have shown that both observatory systems are leaking. The objective of IODP Expedition 321T was to seal these observatories by pumping cement into the reentry cones surrounding the CORK wellheads, allowing the remaining components of the full experimental program to be completed during subsequent drilling and submersible expeditions.",1,Expedition 321T Preliminary Report
ODP Leg 168,completed,drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge,Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
ODP Leg 168,collected,"sediment, rock, and fluid samples",Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
ODP Leg 168,determined,"thermal, geochemical, and hydrogeologic conditions in basement",Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
ODP Leg 168,installed,a series of CORK observatories in the upper crust,Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
Leg 168 observatories,were placed,in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect,Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
Expedition 301,returned to,this area,Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
Expedition 301,drilled deeper into,basement,Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
Expedition 301,sampled,"additional sediment, basalt, and microbiological materials",Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
Expedition 301,replaced,the borehole observatory in Hole 1026B,Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
Expedition 301,established,two multilevel observatories at IODP Site U1301,Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
multilevel observatories,were established,"for use in long-term, three-dimensional hydrogeologic experiments",Background,"Ocean Drilling Program (ODP) Leg 168 completed a drilling transect of eight sites across 0.9–3.6 Ma seafloor east of the Juan de Fuca Ridge; collected sediment, rock, and fluid samples; determined thermal, geochemical, and hydrogeologic conditions in basement; and installed a series of CORK observatories in the upper crust (Davis, Fisher, Firth, et al., 1997). Two of the Leg 168 observatories were placed in 3.5–3.6 Ma seafloor near the eastern end of the drilling transect, in ODP Holes 1026B and 1027C (Fig. F1). Expedition 301 returned to this area and drilled deeper into basement; sampled additional sediment, basalt, and microbiological materials; replaced the borehole observatory in Hole 1026B; and established two multilevel observatories at IODP Site U1301 for use in long-term, three-dimensional hydrogeologic experiments.",2,Expedition 321T Preliminary Report
Hole 1026B,drilled to,295 meters below seafloor (mbsf),Background,"Hole 1026B was drilled to 295 meters below seafloor (mbsf), cased across the sediment/basement interface, and extended to 48 meters subbasement (msb) during Leg 168 (Davis, Fisher, Firth, et al., 1997). The original CORK installed in Hole 1026B included a data logger, pressure sensors, thermistors at multiple depths, and a fluid sampler, all of which (except for the fluid sampler, which fell deeper into the hole) were recovered in 1999. The Hole 1026B CORK was never completely sealed after being installed in 1996, and because crustal fluids are overpressured with respect to ambient hydrostatic conditions at ODP Site 1026 (e.g., Davis, Fisher, Firth, et al., 1997), this hole discharged fluid for years until it was replaced during Expedition 301. As of the start of Expedition 301, warm (\~64°C) altered basement fluid vented freely through the top of the wellhead. The original Leg 168 CORK installed in Hole 1026B was replaced successfully during Expedition 301.",2,Expedition 321T Preliminary Report
Hole 1026B,cased across,sediment/basement interface,Background,"Hole 1026B was drilled to 295 meters below seafloor (mbsf), cased across the sediment/basement interface, and extended to 48 meters subbasement (msb) during Leg 168 (Davis, Fisher, Firth, et al., 1997). The original CORK installed in Hole 1026B included a data logger, pressure sensors, thermistors at multiple depths, and a fluid sampler, all of which (except for the fluid sampler, which fell deeper into the hole) were recovered in 1999. The Hole 1026B CORK was never completely sealed after being installed in 1996, and because crustal fluids are overpressured with respect to ambient hydrostatic conditions at ODP Site 1026 (e.g., Davis, Fisher, Firth, et al., 1997), this hole discharged fluid for years until it was replaced during Expedition 301. As of the start of Expedition 301, warm (\~64°C) altered basement fluid vented freely through the top of the wellhead. The original Leg 168 CORK installed in Hole 1026B was replaced successfully during Expedition 301.",2,Expedition 321T Preliminary Report
