0,1,2,3,4,5,6
NanTroSEIZE,plans to,sample fluids in the basement in sealed boreholes as a component of observatory installations,How do fluids in the igneous basement affect subduction processes?,"We know from studies of ridge-flank environments elsewhere that seawater transport and chemical reactions in upper oceanic basement are complicated (e.g., Fisher, 1998; Wheat et al., 2003). On the other hand, the physical, thermal, and chemical characteristics of fluids in the upper igneous crust of the Shikoku Basin remain almost completely unconstrained by direct sampling. The only constraints come from fluid chemistry just above basement (Moore, Taira, Klaus, et al., 2001). During NanTroSEIZE, we must document how basement fluids evolve chemically and physically in the downdip direction and determine if or how potentially exotic fluids migrate vertically or updip from the basement. Additionally, if heat transfer from the basement is affected by hydrothermal circulation (Spinelli and Wang, 2008), then we need to quantify those effects on temperature gradients and rock properties at greater depths. Similarly, it is theoretically possible for fluids derived from or modified by basement sources to be focused along fault zones. To adequately characterize the basalt’s physical properties and fluid chemistry prior to subduction, reference holes must penetrate deeper into basement (i.e., 100–200 m below the sediment/basalt interface). As a longer term NanTroSEIZE goal, the plans also include sampling basement fluids in sealed boreholes as a component of observatory installations.",5,Expedition 322 summary
diagenesis,depend on,initial texture and mineral composition of the sand,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
provenance of Miocene turbidites,remain,uncertain,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
provenance of Miocene turbidites,must be compared with,basin’s southwest side,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
clay mineralogy,is known little about,northeast side of the Shikoku Basin,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
preliminary data,reveal,temporal trends in clay content,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
temporal trends in clay content,are consistent with,Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
older Miocene strata,remained,largely unsampled prior to Expedition 322,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
clay-mineral budget,is integral to,hydration and dehydration reactions,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
abundance of clay-size particles,lowers,coefficient of internal friction,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
prediction,is,enrichment of both detrital and authigenic smectite,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
enrichment of both detrital and authigenic smectite,in response to,larger amounts of volcanogenic input from the Izu-Bonin arc,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
temporal changes in ocean circulation and climate,need to be evaluated,in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
waxing and waning of eruptive activity,may have triggered,widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times,"How have system-wide patterns of sediment dispersal affected composition within the Shikoku Basin, particularly on the northeast side of the fossil spreading ridge?","Diagenesis and porosity reduction in sandstone depend heavily on the initial texture and mineral composition of the sand. The provenance of Miocene turbidites on the northeast side of the Shikoku Basin remains uncertain and must be compared with the basin’s southwest side (i.e., offshore Ashizuri and Muroto Peninsulas; Fig. F1). Currently, we know little about clay mineralogy, volcanic ash petrology, or ash alteration on the northeast side of the Shikoku Basin. Preliminary data from Expeditions 315 and 316 (Ashi et al., 2009; Screaton et al., 2009) reveal temporal trends in clay content that are consistent with the Pliocene–Pleistocene sections from offshore of Cape Muroto and Cape Ashizuri (e.g., Underwood and Steurer, 2003; Underwood and Fergusson, 2005), but the older Miocene strata remained largely unsampled prior to Expedition 322. The clay-mineral budget is integral to several important hydration and dehydration reactions (e.g., smectite–illite transition) (Saffer et al., 2008; Saffer and McKiernan, 2009). An abundance of clay-size particles also lowers the coefficient of internal friction regardless of mineral type (e.g., Brown et al., 2003). One prediction to test is the enrichment of both detrital and authigenic smectite (an unusually weak expandable clay) in response to larger amounts of volcanogenic input from the Izu-Bonin arc and a weaker northeast-directed proto-Kuroshio Current during the Miocene (Underwood and Steurer, 2003; Underwood and Fergusson, 2005). Temporal changes in ocean circulation and climate also need to be evaluated in concert with constraints on the timing of eruptive activity in nearby volcanic arc systems (e.g., Taylor, 1992; Cambray et al., 1995; Kimura et al., 2005). This spatial-temporal view is important because the waxing and waning of eruptive activity may have triggered widespread changes in both sediment composition and sediment supply rates to different parts of the Shikoku Basin at different times.",5,Expedition 322 summary
thermal structure,is a,critical input variable to document,How do thermal structure and primary sediment/rock composition modulate diagenesis and fluid-rock interactions prior to subduction?,"Thermal structure, including the effects of fluid circulation in the basement, is a critical input variable to document because of its influence on sediment diagenesis and fluid chemistry (Spinelli and Underwood, 2005; Saffer and McKiernan, 2009). The age of subducting lithosphere within the Kumano transect area is \~20 Ma (Okino et al., 1994). Heat flow generally decreases with age and distance from the Kinan Seamounts (Wang et al., 1995; Yamano et al., 2003), but we still need to verify this first-order regional pattern  with  high-quality  borehole  temperature measurements. The timing of volcanic activity responsible for the birth of Kashinosaki Knoll (Ike et al., 2008a) also needs to be established by dating the basalt.",6,Expedition 322 summary
thermal structure,influences,sediment diagenesis and fluid chemistry,How do thermal structure and primary sediment/rock composition modulate diagenesis and fluid-rock interactions prior to subduction?,"Thermal structure, including the effects of fluid circulation in the basement, is a critical input variable to document because of its influence on sediment diagenesis and fluid chemistry (Spinelli and Underwood, 2005; Saffer and McKiernan, 2009). The age of subducting lithosphere within the Kumano transect area is \~20 Ma (Okino et al., 1994). Heat flow generally decreases with age and distance from the Kinan Seamounts (Wang et al., 1995; Yamano et al., 2003), but we still need to verify this first-order regional pattern  with  high-quality  borehole  temperature measurements. The timing of volcanic activity responsible for the birth of Kashinosaki Knoll (Ike et al., 2008a) also needs to be established by dating the basalt.",6,Expedition 322 summary
age of subducting lithosphere,is,\~20 Ma in the Kumano transect area,How do thermal structure and primary sediment/rock composition modulate diagenesis and fluid-rock interactions prior to subduction?,"Thermal structure, including the effects of fluid circulation in the basement, is a critical input variable to document because of its influence on sediment diagenesis and fluid chemistry (Spinelli and Underwood, 2005; Saffer and McKiernan, 2009). The age of subducting lithosphere within the Kumano transect area is \~20 Ma (Okino et al., 1994). Heat flow generally decreases with age and distance from the Kinan Seamounts (Wang et al., 1995; Yamano et al., 2003), but we still need to verify this first-order regional pattern  with  high-quality  borehole  temperature measurements. The timing of volcanic activity responsible for the birth of Kashinosaki Knoll (Ike et al., 2008a) also needs to be established by dating the basalt.",6,Expedition 322 summary
heat flow,decreases with,age and distance from the Kinan Seamounts,How do thermal structure and primary sediment/rock composition modulate diagenesis and fluid-rock interactions prior to subduction?,"Thermal structure, including the effects of fluid circulation in the basement, is a critical input variable to document because of its influence on sediment diagenesis and fluid chemistry (Spinelli and Underwood, 2005; Saffer and McKiernan, 2009). The age of subducting lithosphere within the Kumano transect area is \~20 Ma (Okino et al., 1994). Heat flow generally decreases with age and distance from the Kinan Seamounts (Wang et al., 1995; Yamano et al., 2003), but we still need to verify this first-order regional pattern  with  high-quality  borehole  temperature measurements. The timing of volcanic activity responsible for the birth of Kashinosaki Knoll (Ike et al., 2008a) also needs to be established by dating the basalt.",6,Expedition 322 summary
Kashinosaki Knoll,formed by,volcanic activity,How do thermal structure and primary sediment/rock composition modulate diagenesis and fluid-rock interactions prior to subduction?,"Thermal structure, including the effects of fluid circulation in the basement, is a critical input variable to document because of its influence on sediment diagenesis and fluid chemistry (Spinelli and Underwood, 2005; Saffer and McKiernan, 2009). The age of subducting lithosphere within the Kumano transect area is \~20 Ma (Okino et al., 1994). Heat flow generally decreases with age and distance from the Kinan Seamounts (Wang et al., 1995; Yamano et al., 2003), but we still need to verify this first-order regional pattern  with  high-quality  borehole  temperature measurements. The timing of volcanic activity responsible for the birth of Kashinosaki Knoll (Ike et al., 2008a) also needs to be established by dating the basalt.",6,Expedition 322 summary
basalt,needs to be,dated to establish the timing of volcanic activity,How do thermal structure and primary sediment/rock composition modulate diagenesis and fluid-rock interactions prior to subduction?,"Thermal structure, including the effects of fluid circulation in the basement, is a critical input variable to document because of its influence on sediment diagenesis and fluid chemistry (Spinelli and Underwood, 2005; Saffer and McKiernan, 2009). The age of subducting lithosphere within the Kumano transect area is \~20 Ma (Okino et al., 1994). Heat flow generally decreases with age and distance from the Kinan Seamounts (Wang et al., 1995; Yamano et al., 2003), but we still need to verify this first-order regional pattern  with  high-quality  borehole  temperature measurements. The timing of volcanic activity responsible for the birth of Kashinosaki Knoll (Ike et al., 2008a) also needs to be established by dating the basalt.",6,Expedition 322 summary
subduction,carries,Shikoku Basin strata toward and beneath the accretionary prism,How do thermal structure and primary sediment/rock composition modulate diagenesis and fluid-rock interactions prior to subduction?,"As subduction carries Shikoku Basin strata toward and beneath the accretionary prism, we expect fluids and physical properties to change downsection and downdip in response to hydration reactions (e.g., volcanic glass to zeolite + smectite), dehydration reactions (e.g., opal-to-quartz and smectite-to-illite), and crystalline cement precipitation (carbonates, zeolites, and silica). Sharp diagenetic fronts (especially opal-to-quartz) have been linked to anomalous offsets in profiles of porosity, P-wave velocity, and other geotechnical properties (Spinelli et al., 2007). Dispersed volcanic glass is also potentially important during diagenesis but, as yet, this component of the sediment budget is poorly understood (Scudder et al., 2009). Similarly, hydrous authigenic phases in the basalt (e.g., saponite from ridge-flank hydrothermal alteration) are susceptible to diagenetic reactions at higher  temperatures.  Updip  migration  of  fluids (including hydrocarbons) toward the Shikoku Basin from landward zones of deeper seated dehydration reactions is a distinct possibility (Saffer et al., 2008), and this idea will be tested through a comprehensive program of geochemical analyses.",6,Expedition 322 summary
