0,1,2,3,4,5,6
Expedition 322,expect,capture most of the fundamental geologic properties that are likely to change downdip along the plate boundary,Scientific objectives,"Some of the generic research themes for Expedition 322 include: (1) evolution of a deepwater turbidite depositional system and facies architecture within the Shikoku Basin; (2) heat flow, diagenesis, and fluid chemistry of mixed terrigenous and openocean sediments; (3) volcanic ash stratigraphy and provenance; (4) physical and hydrogeological properties of hemipelagic and turbidite sediments; and (5) petrology, alteration, and hydrology of Layer 2A of the oceanic crust (basalt). By drilling two sites on the incoming plate (proposed primary Site NT1-07A and proposed contingency Site NT1-01A), we expected to capture most of the fundamental geologic properties that are likely to change downdip along the plate boundary (Underwood, 2007). As the entire NanTroSEIZE science plan moves forward, our knowledge of the initial presubduction conditions will expand incrementally. We will use those results to improve the observational and theoretical context for interpretation of results from forthcoming and progressively deeper coring. A successful coring program during Expedition 322 will segue into a broad range of shore-based studies aimed at evaluating the interwoven factors that collectively lead to transitions from stable sliding to seismogenic behavior (Saito et al., 2009).",7,Expedition 322 Preliminary Report
Expedition 322,drill,two sites on the incoming plate (proposed primary Site NT1-07A and proposed contingency Site NT1-01A),Scientific objectives,"Some of the generic research themes for Expedition 322 include: (1) evolution of a deepwater turbidite depositional system and facies architecture within the Shikoku Basin; (2) heat flow, diagenesis, and fluid chemistry of mixed terrigenous and openocean sediments; (3) volcanic ash stratigraphy and provenance; (4) physical and hydrogeological properties of hemipelagic and turbidite sediments; and (5) petrology, alteration, and hydrology of Layer 2A of the oceanic crust (basalt). By drilling two sites on the incoming plate (proposed primary Site NT1-07A and proposed contingency Site NT1-01A), we expected to capture most of the fundamental geologic properties that are likely to change downdip along the plate boundary (Underwood, 2007). As the entire NanTroSEIZE science plan moves forward, our knowledge of the initial presubduction conditions will expand incrementally. We will use those results to improve the observational and theoretical context for interpretation of results from forthcoming and progressively deeper coring. A successful coring program during Expedition 322 will segue into a broad range of shore-based studies aimed at evaluating the interwoven factors that collectively lead to transitions from stable sliding to seismogenic behavior (Saito et al., 2009).",7,Expedition 322 Preliminary Report
Nankai Trough Seismogenic Zone Experiment (NanTroSEIZE),expand,knowledge of the initial presubduction conditions,Scientific objectives,"Some of the generic research themes for Expedition 322 include: (1) evolution of a deepwater turbidite depositional system and facies architecture within the Shikoku Basin; (2) heat flow, diagenesis, and fluid chemistry of mixed terrigenous and openocean sediments; (3) volcanic ash stratigraphy and provenance; (4) physical and hydrogeological properties of hemipelagic and turbidite sediments; and (5) petrology, alteration, and hydrology of Layer 2A of the oceanic crust (basalt). By drilling two sites on the incoming plate (proposed primary Site NT1-07A and proposed contingency Site NT1-01A), we expected to capture most of the fundamental geologic properties that are likely to change downdip along the plate boundary (Underwood, 2007). As the entire NanTroSEIZE science plan moves forward, our knowledge of the initial presubduction conditions will expand incrementally. We will use those results to improve the observational and theoretical context for interpretation of results from forthcoming and progressively deeper coring. A successful coring program during Expedition 322 will segue into a broad range of shore-based studies aimed at evaluating the interwoven factors that collectively lead to transitions from stable sliding to seismogenic behavior (Saito et al., 2009).",7,Expedition 322 Preliminary Report
Expedition 322,segue into,broad range of shore-based studies aimed at evaluating the interwoven factors that collectively lead to transitions from stable sliding to seismogenic behavior,Scientific objectives,"Some of the generic research themes for Expedition 322 include: (1) evolution of a deepwater turbidite depositional system and facies architecture within the Shikoku Basin; (2) heat flow, diagenesis, and fluid chemistry of mixed terrigenous and openocean sediments; (3) volcanic ash stratigraphy and provenance; (4) physical and hydrogeological properties of hemipelagic and turbidite sediments; and (5) petrology, alteration, and hydrology of Layer 2A of the oceanic crust (basalt). By drilling two sites on the incoming plate (proposed primary Site NT1-07A and proposed contingency Site NT1-01A), we expected to capture most of the fundamental geologic properties that are likely to change downdip along the plate boundary (Underwood, 2007). As the entire NanTroSEIZE science plan moves forward, our knowledge of the initial presubduction conditions will expand incrementally. We will use those results to improve the observational and theoretical context for interpretation of results from forthcoming and progressively deeper coring. A successful coring program during Expedition 322 will segue into a broad range of shore-based studies aimed at evaluating the interwoven factors that collectively lead to transitions from stable sliding to seismogenic behavior (Saito et al., 2009).",7,Expedition 322 Preliminary Report
physical hydrogeology of Shikoku Basin,respond to,variations in primary lithologic architecture and basement structure,Key scientific questions,How does the physical hydrogeology of Shikoku Basin respond to variations in primary lithologic architecture and basement structure?,7,Expedition 322 Preliminary Report
NanTroSEIZE transect area,becomes,increasingly complicated,Key scientific questions,"As one moves across the NanTroSEIZE transect area parallel to strike (i.e., away from the northeast flank of the fossil backarc ridge), the bathymetry of the Shikoku Basin becomes increasingly complicated because of off-axis volcanic seamounts and remnant fragments of a deformed Zenisu Ridge (Le Pichon et al., 1987; Mazzotti et al., 2002). As expected, acoustic thickness generally decreases above larger basement highs (Ike et al., 2008a), but the 3-D architecture, mineral composition, detrital source(s), and directions of gravity flow transport of the lower Shikoku Basin are largely unconstrained by seismic data (Ike et al., 2008b). Basement relief probably blocked or deflected flow paths during early stages of basin infilling, but the local responses remain uncertain in detail. Basement-influenced heterogeneity of lower Shikoku Basin facies, moreover, carries with it implications for abrupt changes in permeability structure (e.g., because of channels and/or stratigraphic pinch-outs), zonation of fluid pressure, and inconsistent progression of early diagenesis. We expect to uncover evidence of such variations both outboard and inboard of the deformation front as NanTroSEIZE advances through Stages 2 and 3.",7,Expedition 322 Preliminary Report
Shikoku Basin,has,off-axis volcanic seamounts,Key scientific questions,"As one moves across the NanTroSEIZE transect area parallel to strike (i.e., away from the northeast flank of the fossil backarc ridge), the bathymetry of the Shikoku Basin becomes increasingly complicated because of off-axis volcanic seamounts and remnant fragments of a deformed Zenisu Ridge (Le Pichon et al., 1987; Mazzotti et al., 2002). As expected, acoustic thickness generally decreases above larger basement highs (Ike et al., 2008a), but the 3-D architecture, mineral composition, detrital source(s), and directions of gravity flow transport of the lower Shikoku Basin are largely unconstrained by seismic data (Ike et al., 2008b). Basement relief probably blocked or deflected flow paths during early stages of basin infilling, but the local responses remain uncertain in detail. Basement-influenced heterogeneity of lower Shikoku Basin facies, moreover, carries with it implications for abrupt changes in permeability structure (e.g., because of channels and/or stratigraphic pinch-outs), zonation of fluid pressure, and inconsistent progression of early diagenesis. We expect to uncover evidence of such variations both outboard and inboard of the deformation front as NanTroSEIZE advances through Stages 2 and 3.",7,Expedition 322 Preliminary Report
acoustic thickness,decreases,above larger basement highs,Key scientific questions,"As one moves across the NanTroSEIZE transect area parallel to strike (i.e., away from the northeast flank of the fossil backarc ridge), the bathymetry of the Shikoku Basin becomes increasingly complicated because of off-axis volcanic seamounts and remnant fragments of a deformed Zenisu Ridge (Le Pichon et al., 1987; Mazzotti et al., 2002). As expected, acoustic thickness generally decreases above larger basement highs (Ike et al., 2008a), but the 3-D architecture, mineral composition, detrital source(s), and directions of gravity flow transport of the lower Shikoku Basin are largely unconstrained by seismic data (Ike et al., 2008b). Basement relief probably blocked or deflected flow paths during early stages of basin infilling, but the local responses remain uncertain in detail. Basement-influenced heterogeneity of lower Shikoku Basin facies, moreover, carries with it implications for abrupt changes in permeability structure (e.g., because of channels and/or stratigraphic pinch-outs), zonation of fluid pressure, and inconsistent progression of early diagenesis. We expect to uncover evidence of such variations both outboard and inboard of the deformation front as NanTroSEIZE advances through Stages 2 and 3.",7,Expedition 322 Preliminary Report
3-D architecture of lower Shikoku Basin,is,largely unconstrained by seismic data,Key scientific questions,"As one moves across the NanTroSEIZE transect area parallel to strike (i.e., away from the northeast flank of the fossil backarc ridge), the bathymetry of the Shikoku Basin becomes increasingly complicated because of off-axis volcanic seamounts and remnant fragments of a deformed Zenisu Ridge (Le Pichon et al., 1987; Mazzotti et al., 2002). As expected, acoustic thickness generally decreases above larger basement highs (Ike et al., 2008a), but the 3-D architecture, mineral composition, detrital source(s), and directions of gravity flow transport of the lower Shikoku Basin are largely unconstrained by seismic data (Ike et al., 2008b). Basement relief probably blocked or deflected flow paths during early stages of basin infilling, but the local responses remain uncertain in detail. Basement-influenced heterogeneity of lower Shikoku Basin facies, moreover, carries with it implications for abrupt changes in permeability structure (e.g., because of channels and/or stratigraphic pinch-outs), zonation of fluid pressure, and inconsistent progression of early diagenesis. We expect to uncover evidence of such variations both outboard and inboard of the deformation front as NanTroSEIZE advances through Stages 2 and 3.",7,Expedition 322 Preliminary Report
basement relief,blocked or deflected,flow paths during early stages of basin infilling,Key scientific questions,"As one moves across the NanTroSEIZE transect area parallel to strike (i.e., away from the northeast flank of the fossil backarc ridge), the bathymetry of the Shikoku Basin becomes increasingly complicated because of off-axis volcanic seamounts and remnant fragments of a deformed Zenisu Ridge (Le Pichon et al., 1987; Mazzotti et al., 2002). As expected, acoustic thickness generally decreases above larger basement highs (Ike et al., 2008a), but the 3-D architecture, mineral composition, detrital source(s), and directions of gravity flow transport of the lower Shikoku Basin are largely unconstrained by seismic data (Ike et al., 2008b). Basement relief probably blocked or deflected flow paths during early stages of basin infilling, but the local responses remain uncertain in detail. Basement-influenced heterogeneity of lower Shikoku Basin facies, moreover, carries with it implications for abrupt changes in permeability structure (e.g., because of channels and/or stratigraphic pinch-outs), zonation of fluid pressure, and inconsistent progression of early diagenesis. We expect to uncover evidence of such variations both outboard and inboard of the deformation front as NanTroSEIZE advances through Stages 2 and 3.",7,Expedition 322 Preliminary Report
basement-influenced heterogeneity,has,implications for abrupt changes in permeability structure,Key scientific questions,"As one moves across the NanTroSEIZE transect area parallel to strike (i.e., away from the northeast flank of the fossil backarc ridge), the bathymetry of the Shikoku Basin becomes increasingly complicated because of off-axis volcanic seamounts and remnant fragments of a deformed Zenisu Ridge (Le Pichon et al., 1987; Mazzotti et al., 2002). As expected, acoustic thickness generally decreases above larger basement highs (Ike et al., 2008a), but the 3-D architecture, mineral composition, detrital source(s), and directions of gravity flow transport of the lower Shikoku Basin are largely unconstrained by seismic data (Ike et al., 2008b). Basement relief probably blocked or deflected flow paths during early stages of basin infilling, but the local responses remain uncertain in detail. Basement-influenced heterogeneity of lower Shikoku Basin facies, moreover, carries with it implications for abrupt changes in permeability structure (e.g., because of channels and/or stratigraphic pinch-outs), zonation of fluid pressure, and inconsistent progression of early diagenesis. We expect to uncover evidence of such variations both outboard and inboard of the deformation front as NanTroSEIZE advances through Stages 2 and 3.",7,Expedition 322 Preliminary Report
turbidite sand bodies,provide,high-permeability conduits for fluid flow,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
chemical cement or authigenic clays,occlude,pore space,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
uncemented sand beds,allow,focused fluid flow,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
updip pinch-outs of sand bodies,create,compartments of excess pore pressure,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
overpressures,get translated,laterally during rapid burial,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
hydrologic and geotechnical properties,compare,between coeval facies units above basement plain and basement high,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
upper boundary of the turbidites,is,a likely zone of weakness,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
fluids,create,an overpressured zone near the lithologic boundary,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
subduction,sustain,high pore pressures at the top of the sandy turbidites,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
subduction,allow,improved drainage at the downdip edge of sand intervals,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
changes in effective stress and fault strength,occur,in three dimensions,Key scientific questions,"To characterize the spatial distribution of porosity and permeability accurately, we need to map the turbidite sand bodies using newly acquired IFREE 3-D seismic data (Park et al., 2008). More importantly, we also need to characterize hydrologic properties of sandy intervals directly using cores and logs. The turbidite sand bodies of the Shikoku Basin almost certainly provide high-permeability conduits for fluid flow right up to the time when chemical cement or authigenic clays occluded the pore space. If uncemented sand beds still exist, focused fluid flow could be occurring today. Updip pinch-outs of sand bodies against basement highs also may have created compartments of excess pore pressure; this is particularly likely if overpressures get translated laterally during rapid burial beneath the trench wedge and/or accretionary prism (e.g., Bredehoeft et al., 1988). To evaluate this possibility quantitatively, our strategy is to compare hydrologic and geotechnical properties laterally between coeval facies units above basement plain and basement high. The upper boundary of the turbidites is also a likely zone of weakness if fluids migrate out of the turbidite section, are unable to drain vertically through the overlying mudstone aquitard, and create an overpressured zone near the lithologic boundary. As subduction progresses, the presence of sand intervals may simultaneously sustain high pore pressures at the top of the sandy turbidites because of translation of pressure along permeable strata (Bredehoeft et al., 1988; Dugan and Flemings, 2000) and allow improved drainage at their downdip edge, leading to significant changes in effective stress and fault strength in three dimensions (e.g., Saffer and Bekins, 2006).",8,Expedition 322 Preliminary Report
seawater transport,is,complicated in upper oceanic basement,How do fluids and fluid pressure in the igneous basement affect subduction processes?,"We know from studies of ridge-flank environments elsewhere that seawater transport and chemical reactions in upper oceanic basement are complicated (e.g., Fisher, 1998; Wheat et al., 2003). On the other hand, the physical, thermal, and chemical characteristics of fluids in the igneous crust of the Shikoku Basin remain almost completely unconstrained by direct sampling. The only constraints come from fluid chemistry just above basement (Moore, Taira, Klaus, et al., 2001). During NanTroSEIZE, we must consider how basement fluids evolve chemically and physically in the downdip direction and determine if or how potentially exotic fluids migrate vertically or updip from the basement. Additionally, if heat transfer from the basement is affected by hydrothermal circulation (Spinelli and Wang, 2008), then we need to quantify those effects on temperature gradients and rock properties at greater depths. Similarly, fluids derived from or modified by basement sources may be focused along fault zones. To adequately characterize the basalt’s physical properties and fluid chemistry prior to subduction, reference holes must penetrate significantly into basement (i.e., 100–200 m below the sediment/basalt interface). As a longer term NanTroSEIZE goal, the plans include sampling basement fluids in sealed boreholes as a component of observatory installations.",8,Expedition 322 Preliminary Report
chemical reactions,occur,in upper oceanic basement,How do fluids and fluid pressure in the igneous basement affect subduction processes?,"We know from studies of ridge-flank environments elsewhere that seawater transport and chemical reactions in upper oceanic basement are complicated (e.g., Fisher, 1998; Wheat et al., 2003). On the other hand, the physical, thermal, and chemical characteristics of fluids in the igneous crust of the Shikoku Basin remain almost completely unconstrained by direct sampling. The only constraints come from fluid chemistry just above basement (Moore, Taira, Klaus, et al., 2001). During NanTroSEIZE, we must consider how basement fluids evolve chemically and physically in the downdip direction and determine if or how potentially exotic fluids migrate vertically or updip from the basement. Additionally, if heat transfer from the basement is affected by hydrothermal circulation (Spinelli and Wang, 2008), then we need to quantify those effects on temperature gradients and rock properties at greater depths. Similarly, fluids derived from or modified by basement sources may be focused along fault zones. To adequately characterize the basalt’s physical properties and fluid chemistry prior to subduction, reference holes must penetrate significantly into basement (i.e., 100–200 m below the sediment/basalt interface). As a longer term NanTroSEIZE goal, the plans include sampling basement fluids in sealed boreholes as a component of observatory installations.",8,Expedition 322 Preliminary Report
physical characteristics,of,fluids in the igneous crust of the Shikoku Basin,How do fluids and fluid pressure in the igneous basement affect subduction processes?,"We know from studies of ridge-flank environments elsewhere that seawater transport and chemical reactions in upper oceanic basement are complicated (e.g., Fisher, 1998; Wheat et al., 2003). On the other hand, the physical, thermal, and chemical characteristics of fluids in the igneous crust of the Shikoku Basin remain almost completely unconstrained by direct sampling. The only constraints come from fluid chemistry just above basement (Moore, Taira, Klaus, et al., 2001). During NanTroSEIZE, we must consider how basement fluids evolve chemically and physically in the downdip direction and determine if or how potentially exotic fluids migrate vertically or updip from the basement. Additionally, if heat transfer from the basement is affected by hydrothermal circulation (Spinelli and Wang, 2008), then we need to quantify those effects on temperature gradients and rock properties at greater depths. Similarly, fluids derived from or modified by basement sources may be focused along fault zones. To adequately characterize the basalt’s physical properties and fluid chemistry prior to subduction, reference holes must penetrate significantly into basement (i.e., 100–200 m below the sediment/basalt interface). As a longer term NanTroSEIZE goal, the plans include sampling basement fluids in sealed boreholes as a component of observatory installations.",8,Expedition 322 Preliminary Report
