0,1,2,3,4,5,6
Hawaiian hotspot,showed,significant latitudinal motion,2.1.  Hotspot models and geodynamics,"Early concepts of hotspots were compelling because they seemed to fit nicely with the new paradigm of plate tectonics. Hotspots were explained as a melting anomaly beneath the lithospheri c plates (Wilson, 1963) above a narrow thermal plume arising from the deep mantle (Morgan, 1971, 1972). Eventually, hotspot volcanic chains were widely used as a mantle reference frame (Morgan, 1971, 1972, 1981; Duncan, 1981; Duncan and Clague, 1985; Müller et al., 1993) because the volcanic sources seemed to be fixed relative to the mantle and thus volcanic chains were interpreted a s an indication of absolute plate motion. This view lost favor as studies discovered problems wit h absolute plate motion models. Some studies showed discrepancies between the Pacific and IndoAtlantic hotspot reference frames (Stock and Molnar, 1987; Cande et al., 1995; Raymond et al., 2000). Other studies questioned the fixed hotspot hypothesis because numerical models implie d perturbations by mantle flow (Steinberger and O’Connell, 1998, 2000; Steinberger, 2000; Steinberger et al., 2004). Paleolatitude data showed significant latitudinal motion of the Hawaiia n hotspot (Tarduno and Cottrell, 1997; Tarduno et al., 2003), in contrast with limited motion for th e Louisville hotspot (Koppers et al., 2012). Simultaneously, other authors questioned the plum e model and the role of plumes in mantle convection (Foulger, 2005; Foulger et al., 2007). The resul t was a shift of consensus from fixed to mobile hotspots. With renewed scrutiny, researchers hav e found the plume and hotspot hypotheses to be more complicated than was first thought. Althoug h many researchers accept the plume hypothesis, the number, composition, sources, mobility, structure, and geodynamic implications are still debated (e.g., Courtillot et al., 2003; Anderson, 2005; Montelli et al., 2006; Foulger, 2007; Farnetani and Samuel, 2005; French and Romanowicz, 2015; Koppers et al., 2021).",,Expedition 391 Preliminary Report
Louisville hotspot,showed,limited motion,2.1.  Hotspot models and geodynamics,"Early concepts of hotspots were compelling because they seemed to fit nicely with the new paradigm of plate tectonics. Hotspots were explained as a melting anomaly beneath the lithospheri c plates (Wilson, 1963) above a narrow thermal plume arising from the deep mantle (Morgan, 1971, 1972). Eventually, hotspot volcanic chains were widely used as a mantle reference frame (Morgan, 1971, 1972, 1981; Duncan, 1981; Duncan and Clague, 1985; Müller et al., 1993) because the volcanic sources seemed to be fixed relative to the mantle and thus volcanic chains were interpreted a s an indication of absolute plate motion. This view lost favor as studies discovered problems wit h absolute plate motion models. Some studies showed discrepancies between the Pacific and IndoAtlantic hotspot reference frames (Stock and Molnar, 1987; Cande et al., 1995; Raymond et al., 2000). Other studies questioned the fixed hotspot hypothesis because numerical models implie d perturbations by mantle flow (Steinberger and O’Connell, 1998, 2000; Steinberger, 2000; Steinberger et al., 2004). Paleolatitude data showed significant latitudinal motion of the Hawaiia n hotspot (Tarduno and Cottrell, 1997; Tarduno et al., 2003), in contrast with limited motion for th e Louisville hotspot (Koppers et al., 2012). Simultaneously, other authors questioned the plum e model and the role of plumes in mantle convection (Foulger, 2005; Foulger et al., 2007). The resul t was a shift of consensus from fixed to mobile hotspots. With renewed scrutiny, researchers hav e found the plume and hotspot hypotheses to be more complicated than was first thought. Althoug h many researchers accept the plume hypothesis, the number, composition, sources, mobility, structure, and geodynamic implications are still debated (e.g., Courtillot et al., 2003; Anderson, 2005; Montelli et al., 2006; Foulger, 2007; Farnetani and Samuel, 2005; French and Romanowicz, 2015; Koppers et al., 2021).",,Expedition 391 Preliminary Report
plume model,questioned,by other authors,2.1.  Hotspot models and geodynamics,"Early concepts of hotspots were compelling because they seemed to fit nicely with the new paradigm of plate tectonics. Hotspots were explained as a melting anomaly beneath the lithospheri c plates (Wilson, 1963) above a narrow thermal plume arising from the deep mantle (Morgan, 1971, 1972). Eventually, hotspot volcanic chains were widely used as a mantle reference frame (Morgan, 1971, 1972, 1981; Duncan, 1981; Duncan and Clague, 1985; Müller et al., 1993) because the volcanic sources seemed to be fixed relative to the mantle and thus volcanic chains were interpreted a s an indication of absolute plate motion. This view lost favor as studies discovered problems wit h absolute plate motion models. Some studies showed discrepancies between the Pacific and IndoAtlantic hotspot reference frames (Stock and Molnar, 1987; Cande et al., 1995; Raymond et al., 2000). Other studies questioned the fixed hotspot hypothesis because numerical models implie d perturbations by mantle flow (Steinberger and O’Connell, 1998, 2000; Steinberger, 2000; Steinberger et al., 2004). Paleolatitude data showed significant latitudinal motion of the Hawaiia n hotspot (Tarduno and Cottrell, 1997; Tarduno et al., 2003), in contrast with limited motion for th e Louisville hotspot (Koppers et al., 2012). Simultaneously, other authors questioned the plum e model and the role of plumes in mantle convection (Foulger, 2005; Foulger et al., 2007). The resul t was a shift of consensus from fixed to mobile hotspots. With renewed scrutiny, researchers hav e found the plume and hotspot hypotheses to be more complicated than was first thought. Althoug h many researchers accept the plume hypothesis, the number, composition, sources, mobility, structure, and geodynamic implications are still debated (e.g., Courtillot et al., 2003; Anderson, 2005; Montelli et al., 2006; Foulger, 2007; Farnetani and Samuel, 2005; French and Romanowicz, 2015; Koppers et al., 2021).",,Expedition 391 Preliminary Report
plume hypothesis,accepted by,many researchers,2.1.  Hotspot models and geodynamics,"Early concepts of hotspots were compelling because they seemed to fit nicely with the new paradigm of plate tectonics. Hotspots were explained as a melting anomaly beneath the lithospheri c plates (Wilson, 1963) above a narrow thermal plume arising from the deep mantle (Morgan, 1971, 1972). Eventually, hotspot volcanic chains were widely used as a mantle reference frame (Morgan, 1971, 1972, 1981; Duncan, 1981; Duncan and Clague, 1985; Müller et al., 1993) because the volcanic sources seemed to be fixed relative to the mantle and thus volcanic chains were interpreted a s an indication of absolute plate motion. This view lost favor as studies discovered problems wit h absolute plate motion models. Some studies showed discrepancies between the Pacific and IndoAtlantic hotspot reference frames (Stock and Molnar, 1987; Cande et al., 1995; Raymond et al., 2000). Other studies questioned the fixed hotspot hypothesis because numerical models implie d perturbations by mantle flow (Steinberger and O’Connell, 1998, 2000; Steinberger, 2000; Steinberger et al., 2004). Paleolatitude data showed significant latitudinal motion of the Hawaiia n hotspot (Tarduno and Cottrell, 1997; Tarduno et al., 2003), in contrast with limited motion for th e Louisville hotspot (Koppers et al., 2012). Simultaneously, other authors questioned the plum e model and the role of plumes in mantle convection (Foulger, 2005; Foulger et al., 2007). The resul t was a shift of consensus from fixed to mobile hotspots. With renewed scrutiny, researchers hav e found the plume and hotspot hypotheses to be more complicated than was first thought. Althoug h many researchers accept the plume hypothesis, the number, composition, sources, mobility, structure, and geodynamic implications are still debated (e.g., Courtillot et al., 2003; Anderson, 2005; Montelli et al., 2006; Foulger, 2007; Farnetani and Samuel, 2005; French and Romanowicz, 2015; Koppers et al., 2021).",,Expedition 391 Preliminary Report
plume hypothesis,debated,"number, composition, sources, mobility, structure, and geodynamic implications",2.1.  Hotspot models and geodynamics,"Early concepts of hotspots were compelling because they seemed to fit nicely with the new paradigm of plate tectonics. Hotspots were explained as a melting anomaly beneath the lithospheri c plates (Wilson, 1963) above a narrow thermal plume arising from the deep mantle (Morgan, 1971, 1972). Eventually, hotspot volcanic chains were widely used as a mantle reference frame (Morgan, 1971, 1972, 1981; Duncan, 1981; Duncan and Clague, 1985; Müller et al., 1993) because the volcanic sources seemed to be fixed relative to the mantle and thus volcanic chains were interpreted a s an indication of absolute plate motion. This view lost favor as studies discovered problems wit h absolute plate motion models. Some studies showed discrepancies between the Pacific and IndoAtlantic hotspot reference frames (Stock and Molnar, 1987; Cande et al., 1995; Raymond et al., 2000). Other studies questioned the fixed hotspot hypothesis because numerical models implie d perturbations by mantle flow (Steinberger and O’Connell, 1998, 2000; Steinberger, 2000; Steinberger et al., 2004). Paleolatitude data showed significant latitudinal motion of the Hawaiia n hotspot (Tarduno and Cottrell, 1997; Tarduno et al., 2003), in contrast with limited motion for th e Louisville hotspot (Koppers et al., 2012). Simultaneously, other authors questioned the plum e model and the role of plumes in mantle convection (Foulger, 2005; Foulger et al., 2007). The resul t was a shift of consensus from fixed to mobile hotspots. With renewed scrutiny, researchers hav e found the plume and hotspot hypotheses to be more complicated than was first thought. Althoug h many researchers accept the plume hypothesis, the number, composition, sources, mobility, structure, and geodynamic implications are still debated (e.g., Courtillot et al., 2003; Anderson, 2005; Montelli et al., 2006; Foulger, 2007; Farnetani and Samuel, 2005; French and Romanowicz, 2015; Koppers et al., 2021).",,Expedition 391 Preliminary Report
Hotspot volcanic chains,expressed as,quasilinear seamount chains,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Hotspot volcanic chains,are,poorly sampled and studied,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Hawaiian-Emperor chain,inspired,Wilson to propose the hotspot hypothesis,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Pacific seamount chains,display,"""string of pearls"" morphology",2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Pacific seamount chains,characterized by,relatively flat tops (guyots),2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Pacific seamount chains,record,motion of the plate relative to the hotspot,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Atlantic seamount chains,are,diffuse,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Atlantic seamount chains,imply,different rates of motion,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Ninetyeast Ridge,has,complex morphology,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Ninetyeast Ridge and Walvis Ridge,contain,"ridge-like structures, plateaus, multiple tracks, and large offsets",2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Ninetyeast Ridge and Walvis Ridge,indicate,interactions with plate boundaries,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Large igneous provinces (LIPs),interact with,mid-ocean ridges over tens of millions of years,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
Plume and mid-ocean ridge convection,may be,linked,2.1.  Hotspot models and geodynamics,"Hotspot volcanic chains are most clearly expressed in the oceans as quasilinear seamount chains, yet most are poorly sampled and studied, leaving room for uncertainty and speculation. Th e Hawaiian-Emperor chain is the archetypal hotspot track. Its apparent age progression is relativel y simple (Clague and Dalrymple, 1989) and inspired Wilson (1963) to propose the hotspot hypothesis, followed by the mantle plume hypothesis (Morgan, 1971). Many Pacific seamount chains display  a  string  of  pearls  morphology  with  largely  individual  volcanic  seamounts,  mos t characterized by relatively flat tops (guyots), in a line recording the motion of the plate relative t o the hotspot (e.g., Clague and Dalrymple, 1989; Koppers et al., 2011). This idea is widely accepte d and applied to other linear seamount chains. In contrast to many Pacific seamount tracks, Atlanti c seamount chains are diffuse and sometimes imply different rates of motion (e.g., O’Connor et al., 1999). Some chains, such as Ninetyeast Ridge and Walvis Ridge, have complex morphologies, containing ridge-like structures, plateaus, multiple tracks, and large offsets, which indicates that thei r shapes are partly a result of interactions with plate boundaries (e.g., Expedition 324 Scientists, 2010; Sager, 2021; Krishna et al., 2012; O’Connor and Jokat, 2015a, 2015b; Hoernle et al., 2016). I n addition, there is evidence that large igneous provinces (LIPs) and mid-ocean ridges can interac t over tens of millions of years (Krishna et al., 2012; Sager et al., 2016, 2019, 2021), suggesting tha t plume and mid-ocean ridge convection may be linked (Whittaker et al., 2015).",4,Expedition 391 Preliminary Report
